91314,Transformers: Age of Extinction,6/25/2014,en,116.840296,1091405097,210000000,Released,This is not war. It's extinction.,5.8,3095,165
68728,Oz: The Great and Powerful,3/7/2013,en,46.985445,491868548,200000000,Released,In Oz nothing is what it seems,5.7,3530,130
102382,The Amazing Spider-Man 2,4/16/2014,en,89.270217,705717432,200000000,Released,No more secrets.,6.5,4179,142
20526,TRON: Legacy,12/10/2010,en,73.79505,400062763,170000000,Released,The Game Has Changed.,6.3,2841,125
49013,Cars 2,6/11/2011,en,49.98659,559852396,200000000,Released,Ka-ciao!,5.8,2033,106
44912,Green Lantern,6/16/2011,en,51.872839,219851172,200000000,Released,In our darkest hour there will be light.,5.1,2487,114
10193,Toy Story 3,6/16/2010,en,59.995418,1066969703,200000000,Released,No toy gets left behind.,7.6,4597,103
534,Terminator Salvation,5/20/2009,en,71.862892,371353001,200000000,Released,The End Begins.,5.9,2463,115
168259,Furious 7,4/1/2015,en,102.322217,1506249360,190000000,Released,Vengeance Hits Home,7.3,4176,137
72190,World War Z,6/20/2013,en,81.834855,531865000,200000000,Released,Remember Philly!,6.7,5560,116
127585,X-Men: Days of Future Past,5/15/2014,en,118.078691,747862775,250000000,Released,To save the future they must alter the past,7.5,6032,131
54138,Star Trek Into Darkness,5/5/2013,en,78.291018,467365246,190000000,Released,Earth Will Fall,7.4,4418,132
81005,Jack the Giant Slayer,2/27/2013,en,43.349855,197687603,195000000,Released,Prepare for a giant adventure,5.5,2598,114
64682,The Great Gatsby,5/10/2013,en,61.196071,351040419,105000000,Released,Reserving judgments is a matter of infinite hope... I come to the admission that it has a limit.,7.3,3769,143
9543,Prince of Persia: The Sands of Time,5/19/2010,en,62.169881,335154643,150000000,Released,Defy the Future,6.2,2317,116
68726,Pacific Rim,7/11/2013,en,56.523205,407602906,180000000,Released,To Fight Monsters We Created Monsters,6.7,4794,131
38356,Transformers: Dark of the Moon,6/28/2011,en,28.529607,1123746996,195000000,Released,The invasion we always feared. An enemy we never expected.,6.1,3299,154
217,Indiana Jones and the Kingdom of the Crystal Skull,5/21/2008,en,75.674458,786636033,185000000,Released,The adventure continues . . .,5.7,2495,122
105864,The Good Dinosaur,11/14/2015,en,51.692953,331926147,175000000,Released,Little Arms With Big Attitude,6.6,1736,93
62177,Brave,6/21/2012,en,125.114374,538983207,185000000,Released,Change your fate.,6.7,4641,93
188927,Star Trek Beyond,7/7/2016,en,65.352913,343471816,185000000,Released,NULL,6.6,2568,122
10681,WALL·E,6/22/2008,en,66.390712,521311860,180000000,Released,An adventure beyond the ordinar-E.,7.8,6296,98
5174,Rush Hour 3,8/8/2007,en,22.57178,258022233,140000000,Released,The Rush Is On!,6.1,783,91
14161,2012,10/10/2009,en,45.274225,769653595,200000000,Released,We Were Warned.,5.6,4903,158
17979,A Christmas Carol,11/4/2009,en,39.744242,325233863,200000000,Released,Season's Greedings,6.6,1095,96
76757,Jupiter Ascending,2/4/2015,en,85.36908,183987723,176000003,Released,Expand your universe.,5.2,2768,124
258489,The Legend of Tarzan,6/29/2016,en,42.741719,356743061,180000000,Released,Human. Nature.,5.5,2430,109
411,The Chronicles of Narnia: The Lion the Witch and the Wardrobe,12/7/2005,en,67.391328,748806957,180000000,Released,Evil Has Reigned For 100 Years...,6.7,2629,143
246655,X-Men: Apocalypse,5/18/2016,en,139.272042,543934787,178000000,Released,Only the strong will survive,6.4,4721,144
155,The Dark Knight,7/16/2008,en,187.322927,1004558444,185000000,Released,Why So Serious?,8.2,12002,152
14160,Up,5/13/2009,en,92.201962,735099082,175000000,Released,NULL,7.7,6870,96
15512,Monsters vs Aliens,3/19/2009,en,36.167578,381509870,175000000,Released,When aliens attack monsters fight back.,6,1423,94
1726,Iron Man,4/30/2008,en,120.725053,585174222,140000000,Released,Heroes aren't born. They're built.,7.4,8776,126
44826,Hugo,11/22/2011,en,32.319043,185770160,170000000,Released,One of the most legendary directors of our time takes you on an extraordinary adventure.,7,2141,126
8487,Wild Wild West,6/29/1999,en,40.748915,222104681,170000000,Released,It's a whole new west.,5.1,1020,106
1735,The Mummy: Tomb of the Dragon Emperor,7/1/2008,en,60.034162,401128639,145000000,Released,A New Evil Awakens.,5.2,1387,112
297761,Suicide Squad,8/2/2016,en,90.23792,745000000,175000000,Released,Worst Heroes Ever,5.9,7458,123
2698,Evan Almighty,6/9/2007,en,27.082182,173000000,175000000,Released,A comedy of biblical proportions,5.3,1151,96
137113,Edge of Tomorrow,5/27/2014,en,79.456485,370541256,178000000,Released,Live Die Repeat,7.6,4858,113
9804,Waterworld,7/28/1995,en,44.640292,264218220,175000000,Released,Beyond the horizon lies the secret to a new beginning.,5.9,992,135
14869,G.I. Joe: The Rise of Cobra,8/4/2009,en,32.852443,302469017,175000000,Released,When all else fails they don't.,5.6,1962,118
150540,Inside Out,6/9/2015,en,128.655964,857611174,175000000,Released,Meet the little voices inside your head.,8,6560,94
278927,The Jungle Book,4/7/2016,en,94.199316,966550600,175000000,Released,NULL,6.7,2892,106
10138,Iron Man 2,4/28/2010,en,77.300194,623933331,200000000,Released,It's not the armor that makes the hero but the man inside.,6.6,6849,124
58595,Snow White and the Huntsman,5/30/2012,en,77.178973,396600000,170000000,Released,The Fairytale is Over,5.8,3118,127
102651,Maleficent,5/28/2014,en,110.620647,758539785,180000000,Released,Don't believe the fairy tale.,7,4496,97
119450,Dawn of the Planet of the Apes,6/26/2014,en,243.791743,710644566,170000000,Released,One last chance for peace.,7.3,4410,130
79698,The Lovers,2/13/2015,en,2.418535,0,27000000,Released,Love is longer than life.,4.8,34,109
64686,47 Ronin,12/6/2013,en,41.796339,150962475,175000000,Released,For courage. For loyalty. For honor.,5.9,1326,119
100402,Captain America: The Winter Soldier,3/20/2014,en,72.225265,714766572,170000000,Released,In heroes we trust.,7.6,5764,136
10192,Shrek Forever After,5/16/2010,en,44.041186,752600867,165000000,Released,It ain't Ogre... Til it's Ogre,6,1959,93
158852,Tomorrowland,5/19/2015,en,130.311355,209154322,190000000,Released,Imagine a world where nothing is impossible.,6.2,2846,130
177572,Big Hero 6,10/24/2014,en,203.73459,652105443,165000000,Released,From the creators of Wreck-it Ralph and Frozen,7.8,6135,102
82690,Wreck-It Ralph,11/1/2012,en,62.341073,471222889,165000000,Released,The story of a regular guy just looking for a little wreck-ognition.,7.1,4570,108
5255,The Polar Express,11/10/2004,en,47.323228,305875730,165000000,Released,This holiday season... believe.,6.4,1474,100
47933,Independence Day: Resurgence,6/22/2016,en,48.775723,389681935,165000000,Released,We had twenty years to prepare. So did they.,4.9,2491,120
10191,How to Train Your Dragon,3/5/2010,en,67.263269,494878759,165000000,Released,One adventure will change two worlds,7.5,4227,98
296,Terminator 3: Rise of the Machines,7/2/2003,en,69.405188,435000000,200000000,Released,The Machines Will Rise.,5.9,2143,109
118340,Guardians of the Galaxy,7/30/2014,en,481.098624,773328629,170000000,Released,All heroes start somewhere.,7.9,9742,121
157336,Interstellar,11/5/2014,en,724.247784,675120017,165000000,Released,Mankind was born on Earth. It was never meant to die here.,8.1,10867,169
27205,Inception,7/14/2010,en,167.58371,825532764,160000000,Released,Your mind is the scene of the crime.,8.1,13752,148
315011,シン・ゴジラ,7/29/2016,ja,9.476999,77000000,15000000,Released,A god incarnate. A city doomed.,6.5,143,120
49051,The Hobbit: An Unexpected Journey,11/26/2012,en,108.849621,1021103568,250000000,Released,From the smallest beginnings come the greatest legends.,7,8297,169
9799,The Fast and the Furious,6/22/2001,en,6.909942,207283925,38000000,Released,Live life 1/4 mile at a time.,6.6,3428,106
4922,The Curious Case of Benjamin Button,11/24/2008,en,60.269279,333932083,150000000,Released,Life isn't measured in minutes but in moments.,7.3,3292,166
49538,X-Men: First Class,5/24/2011,en,3.195174,353624124,160000000,Released,Witness the moment that will change our world.,7.1,5181,132
131634,The Hunger Games: Mockingjay - Part 2,11/18/2015,en,127.284427,653428261,160000000,Released,The fire will burn forever.,6.6,3984,137
27022,The Sorcerer's Apprentice,7/13/2010,en,35.580815,215283742,150000000,Released,It's The Coolest Job Ever.,5.8,1470,109
503,Poseidon,5/12/2006,en,21.133748,181674817,160000000,Released,Mayday,5.5,583,99
241259,Alice Through the Looking Glass,5/25/2016,en,56.268916,299370084,170000000,Released,It's time for a little madness.,6.5,1725,113
810,Shrek the Third,5/17/2007,en,42.986467,798958165,160000000,Released,Who's ready for Thirds?,6,2278,93
68735,Warcraft,5/25/2016,en,63.148529,433677183,160000000,Released,Two worlds. One home.,6.3,2268,123
87101,Terminator Genisys,6/23/2015,en,202.042635,440603537,155000000,Released,Reset the future,5.8,3631,126
10140,The Chronicles of Narnia: The Voyage of the Dawn Treader,8/13/2010,en,49.661984,415686217,155000000,Released,Return to magic. Return to hope. Return to Narnia.,6.2,1514,113
676,Pearl Harbor,5/21/2001,en,34.20669,449220945,140000000,Released,It takes a moment to change history. It takes love to change lives.,6.6,1791,183
1858,Transformers,6/27/2007,en,25.468493,709709780,150000000,Released,Their war. Our world.,6.6,4040,144
1966,Alexander,11/21/2004,en,39.019229,167298192,155000000,Released,The greatest legend of all was real.,5.6,927,175
675,Harry Potter and the Order of the Phoenix,6/28/2007,en,78.144395,938212738,150000000,Released,Evil Must Be Confronted.,7.4,5494,138
674,Harry Potter and the Goblet of Fire,11/5/2005,en,101.250416,895921036,150000000,Released,Dark And Difficult Times Lie Ahead.,7.5,5608,157
8960,Hancock,7/1/2008,en,56.758411,624029371,150000000,Released,Bad Behavior. Bad Attitude. Real Hero.,6.2,2961,92
6479,I Am Legend,12/14/2007,en,70.867401,585349010,150000000,Released,The last man on Earth is not alone,6.9,4853,101
118,Charlie and the Chocolate Factory,7/13/2005,en,53.905592,474968763,150000000,Released,Willy Wonka is semi-sweet and nuts.,6.7,3624,115
2062,Ratatouille,6/22/2007,en,65.677399,623722818,150000000,Released,He's dying to become a chef.,7.5,4369,111
272,Batman Begins,6/10/2005,en,115.040024,374218673,150000000,Released,Evil fears the knight.,7.5,7359,140
10527,Madagascar: Escape 2 Africa,10/30/2008,en,44.141021,603900354,150000000,Released,Still together. Still lost!,6.2,1810,89
18360,Night at the Museum: Battle of the Smithsonian,5/20/2009,en,81.781591,413106170,150000000,Released,When the lights go off the battle is on.,5.9,1971,105
2080,X-Men Origins: Wolverine,4/28/2009,en,5.954334,373062864,150000000,Released,Witness the Origin.,6.2,4021,107
605,The Matrix Revolutions,11/5/2003,en,73.313918,424988211,150000000,Released,Everything that has a beginning has an end.,6.4,3096,129
109445,Frozen,11/27/2013,en,165.125366,1274219009,150000000,Released,Only the act of true love will thaw a frozen heart.,7.3,5295,102
604,The Matrix Reloaded,5/15/2003,en,70.78591,738599701,150000000,Released,Free your mind.,6.7,3443,138
76338,Thor: The Dark World,10/29/2013,en,99.499595,644571402,170000000,Released,Delve into the darkness,6.8,4755,112
76341,Mad Max: Fury Road,5/13/2015,en,434.278564,378858340,150000000,Released,What a Lovely Day.,7.2,9427,120
13448,Angels & Demons,5/13/2009,en,67.447636,356613439,150000000,Released,NULL,6.5,2129,138
10195,Thor,4/21/2011,en,86.493424,449326618,150000000,Released,Two worlds. One hero.,6.6,6525,115
13053,Bolt,11/21/2008,en,41.845878,309979994,150000000,Released,Fully Awesome. Ridonculous. Let It Begin.,6.3,1750,98
19585,G-Force,7/21/2009,en,26.710398,292817841,150000000,Released,The world needs bigger heroes,5.1,510,88
57165,Wrath of the Titans,3/27/2012,en,44.927635,301000000,150000000,Released,Feel the Wrath,5.5,1431,99
62213,Dark Shadows,5/8/2012,en,50.306728,245527149,150000000,Released,Every Family Has Its Demons,5.7,2320,113
177677,Mission: Impossible - Rogue Nation,7/23/2015,en,114.522237,682330139,150000000,Released,Desperate Times. Desperate Measures.,7.1,3224,131
7978,The Wolfman,2/11/2010,en,21.214571,0,150000000,Released,When the moon is full the legend comes to life,5.5,549,102
5559,Bee Movie,10/28/2007,en,29.332905,287594577,150000000,Released,Born to bee wild.,5.7,1171,91
49444,Kung Fu Panda 2,5/25/2011,en,51.247321,665692281,150000000,Released,Prepare for the Year of Awesomeness!,6.7,1880,91
10196,The Last Airbender,6/30/2010,en,33.769336,318502923,150000000,Released,Four nations one destiny,4.7,1151,103
956,Mission: Impossible III,5/3/2006,en,63.079003,397850012,150000000,Released,The Mission Begins 05:05:06.,6.5,2028,126
117251,White House Down,6/27/2013,en,39.004588,205366737,150000000,Released,It will start like any other day.,6.4,1891,131
50321,Mars Needs Moms,3/9/2011,en,12.362599,38992758,150000000,Released,Mom needs a little space.,5.5,199,88
11619,Flushed Away,10/22/2006,en,22.550135,64459316,149000000,Released,Someone's Going Down,6,874,85
266647,Pan,9/24/2015,en,48.03528,128388320,150000000,Released,Every legend has a beginning.,5.9,954,111
82703,Mr. Peabody & Sherman,2/7/2014,en,38.73494,272912430,145000000,Released,He's Leaving His Mark On History,6.7,843,92
652,Troy,5/13/2004,en,66.803149,497409852,175000000,Released,For passion. For honor. For destiny. For victory. For love.,6.9,2759,163
80321,Madagascar 3: Europe's Most Wanted,6/6/2012,en,44.989192,746921274,145000000,Released,Six years ago they disappeared without a trace. Next summer they finally resurface.,6.4,1808,93
36669,Die Another Day,11/17/2002,en,54.159392,431971116,140000000,Released,He’s never been cooler.,5.8,1092,133
43074,Ghostbusters,7/14/2016,en,66.21806,229147509,144000000,Released,Who You Gonna Call?,5.3,2142,116
95,Armageddon,7/1/1998,en,58.485967,553799566,140000000,Released,The Earth's Darkest Day Will Be Man's Finest Hour,6.4,2482,151
608,Men in Black II,7/3/2002,en,91.332849,441818803,140000000,Released,Same Planet. New Scum.,6,3114,88
2310,Beowulf,11/5/2007,en,35.601665,195735876,70000000,Released,Evil breeds pain.,5.5,841,115
140300,Kung Fu Panda 3,1/23/2016,en,56.747978,521170825,145000000,Released,Grab destiny by the rice dumplings.,6.7,1603,95
56292,Mission: Impossible - Ghost Protocol,12/7/2011,en,77.77477,694713380,145000000,Released,No Plan. No Backup. No Choice.,6.8,3972,133
81188,Rise of the Guardians,11/21/2012,en,61.788035,306941670,145000000,Released,You better believe.,7.1,1922,97
7552,Fun with Dick and Jane,12/21/2005,en,25.159168,202026112,100000000,Released,Giving big businesses a run for their money!,5.9,627,90
616,The Last Samurai,12/5/2003,en,52.341226,456758981,140000000,Released,In the face of an enemy in the heart of one man lies the soul of a warrior.,7.3,1895,154
147441,Exodus: Gods and Kings,12/3/2014,en,101.599427,268031828,140000000,Released,Once brothers now enemies.,5.6,1921,150
13475,Star Trek,5/6/2009,en,73.616808,385680446,150000000,Released,The future begins.,7.4,4518,127
557,Spider-Man,5/1/2002,en,82.502566,821708551,139000000,Released,With great power comes great responsibility.,6.8,5265,121
82702,How to Train Your Dragon 2,6/12/2014,en,100.21391,609123048,145000000,Released,The training is over.,7.6,3106,102
205584,Gods of Egypt,2/25/2016,en,56.257249,150680864,140000000,Released,The battle for eternity begins,5.3,1277,127
10048,Stealth,7/28/2005,en,17.88953,76932943,135000000,Released,Fear The Sky,4.9,331,121
13183,Watchmen,3/5/2009,en,64.798873,185258983,130000000,Released,Justice is coming to all of us.  No matter what we do.,7,2811,163
944,Lethal Weapon 4,7/10/1998,en,24.855701,285444603,140000000,Released,The faces you love. The action you expect.,6.3,767,127
1927,Hulk,6/19/2003,en,34.981698,245360480,137000000,Released,Unleash the hero within,5.3,1533,138
72559,G.I. Joe: Retaliation,3/26/2013,en,59.325589,371876278,130000000,Released,NULL,5.4,3025,110
7364,Sahara,4/6/2005,en,21.605568,119269486,130000000,Released,Dirk Pitt. Adventure has a new name.,5.7,434,124
2114,Final Fantasy: The Spirits Within,7/2/2001,en,26.074908,85131830,137000000,Released,Unleash a new reality,5.9,433,106
1771,Captain America: The First Avenger,7/22/2011,en,74.506246,370569774,140000000,Released,When patriots become heroes,6.6,7047,124
36643,The World Is Not Enough,11/8/1999,en,39.604363,361832400,135000000,Released,As the countdown begins for the new millennium there is still one number you can always count on.,6,862,128
8619,Master and Commander: The Far Side of the World,11/14/2003,en,36.973031,212011111,150000000,Released,The courage to do the impossible lies in the hearts of men.,6.9,790,138
50620,The Twilight Saga: Breaking Dawn - Part 2,11/13/2012,en,99.687084,829000000,120000000,Released,The epic finale that will live forever,6.1,2553,115
65759,Happy Feet Two,11/17/2011,en,17.7735,150406466,130000000,Released,Every step counts.,5.8,373,100
1724,The Incredible Hulk,6/12/2008,en,62.898336,163712074,150000000,Released,You'll like him when he's angry.,6.1,3021,114
267935,The BFG,6/1/2016,en,44.19092,183345589,140000000,Released,The world is more giant than you can imagine.,6,1000,120
281957,The Revenant,12/25/2015,en,100.635882,532950503,135000000,Released,(n. One who has returned as if from the dead.),7.3,6396,156
77950,Turbo,7/11/2013,en,44.765377,282570682,135000000,Released,SLO NO MO,6.1,1074,96
44896,Rango,3/2/2011,en,29.91353,245724603,135000000,Released,Heroes come in all different colors.,6.6,2051,107
270946,Penguins of Madagascar,11/22/2014,en,84.366984,373552094,132000000,Released,The Movie Event That Will Blow Their Cover,6.5,1346,92
2503,The Bourne Ultimatum,8/3/2007,en,45.381501,442824138,70000000,Released,Remember everything. Forgive nothing.,7.3,2888,115
9502,Kung Fu Panda,6/4/2008,en,84.689648,631744560,130000000,Released,Prepare for awesomeness.,6.9,3145,90
102899,Ant-Man,7/14/2015,en,120.09361,519311965,130000000,Released,Heroes don't get any bigger.,7,5880,117
101299,The Hunger Games: Catching Fire,11/15/2013,en,76.310119,847423452,130000000,Released,Every revolution begins with a spark.,7.4,6495,146
228161,Home,3/18/2015,en,63.473086,368871007,135000000,Released,Worlds Collide,6.8,1519,94
74,War of the Worlds,6/28/2005,en,48.572726,591739379,132000000,Released,They're already here.,6.2,2322,116
8961,Bad Boys II,7/18/2003,en,38.068736,273339556,130000000,Released,If you can't stand the heat get out of Miami.,6.3,1564,147
417859,Puss in Boots,10/28/2011,en,20.678787,554987477,130000000,Released,Live for danger. Fight for justice. Pray for mercy.,6.4,451,90
27576,Salt,7/21/2010,en,48.829437,293329073,110000000,Released,Who is Salt?,6.2,2093,100
86834,Noah,3/20/2014,en,46.115758,362637473,125000000,Released,The end of the world is just the beginning.,5.6,2350,139
17578,The Adventures of Tintin,10/25/2011,en,89.938296,371940071,130000000,Released,This year discover how far adventure will take you.,6.7,2061,107
673,Harry Potter and the Prisoner of Azkaban,5/31/2004,en,79.679601,789804554,130000000,Released,Something wicked this way comes.,7.7,5877,141
6972,Australia,11/18/2008,en,28.840997,49554002,130000000,Released,Welcome to Australia!,6.3,694,165
82700,After Earth,5/30/2013,en,42.840582,243843127,130000000,Released,Danger is real fear is a choice,5,2532,100
10567,Dinosaur,5/19/2000,en,26.548594,354248063,127500000,Released,You have never seen anything like this.,6.2,542,82
181533,Night at the Museum: Secret of the Tomb,12/17/2014,en,115.597753,349424282,127000000,Released,One Final Night to Save the Day.,6.1,1851,97
38055,Megamind,10/28/2010,en,68.757242,321887208,130000000,Released,His brain is off the chain.,6.7,1918,95
671,Harry Potter and the Philosopher's Stone,11/16/2001,en,109.984351,976475550,125000000,Released,Let the Magic Begin.,7.5,7006,152
49524,R.I.P.D.,7/18/2013,en,39.448066,61648500,130000000,Released,To protect and serve the living,5.4,1260,96
22,Pirates of the Caribbean: The Curse of the Black Pearl,7/9/2003,en,271.972889,655011224,140000000,Released,Prepare to be blown out of the water.,7.5,6985,143
131631,The Hunger Games: Mockingjay - Part 1,11/18/2014,en,206.227151,752100229,125000000,Released,Fire burns brighter in the darkness,6.6,5584,123
591,The Da Vinci Code,5/17/2006,en,45.313197,767820459,125000000,Released,Seek the truth.,6.5,2704,149
172385,Rio 2,3/19/2014,en,42.40024,500188435,103000000,Released,He's villainous she's venomous.,6.3,978,102
36658,X2,4/24/2003,en,2.871739,407711549,110000000,Released,The time has come for those who are different to stand united.,6.8,3506,133
51497,Fast Five,4/20/2011,en,7.255718,626137675,125000000,Released,Get the Fifth Gear.,7.1,2438,130
58574,Sherlock Holmes: A Game of Shadows,11/22/2011,en,81.499621,334615000,125000000,Released,The game is afoot.,7,3886,129
18823,Clash of the Titans,4/1/2010,en,47.686442,232713139,125000000,Released,Titans will clash.,5.6,2233,106
861,Total Recall,6/1/1990,en,43.129703,261317921,65000000,Released,They stole his mind now he wants it back.,7.1,1710,113
1911,The 13th Warrior,8/27/1999,en,27.220157,61698899,160000000,Released,Prey for the living.,6.4,510,102
49040,The Bourne Legacy,8/8/2012,en,90.33681,276572938,130000000,Released,There Was Never Just One,6,2651,120
415,Batman & Robin,6/20/1997,en,50.073575,238207122,125000000,Released,Strength. Courage. Honor. And loyalty.,4.2,1418,125
8871,How the Grinch Stole Christmas,11/17/2000,en,45.419668,345141403,123000000,Released,He puts the mean in green.,6.2,1386,104
435,The Day After Tomorrow,5/26/2004,en,41.380094,544272402,125000000,Released,Where will you be?,6.2,2392,124
955,Mission: Impossible II,5/24/2000,en,54.931334,546388105,125000000,Released,Expect the impossible again.,5.9,1928,123
2133,The Perfect Storm,3/15/2000,en,25.752118,325756637,120000000,Released,The storm is coming.,6.2,597,130
1979,4: Rise of the Silver Surfer,6/13/2007,en,60.810723,289047763,130000000,Released,Discover the secret of the Surfer.,5.4,2589,92
87827,Life of Pi,11/20/2012,en,51.328145,609016565,120000000,Released,Believe The Unbelievable,7.2,5797,127
1250,Ghost Rider,2/16/2007,en,46.834704,228738393,110000000,Released,Hell Is About To Be Unleashed,5.2,1712,114
324668,Jason Bourne,7/27/2016,en,62.641286,415484914,120000000,Released,You know his name,5.9,2341,123
9471,Charlie's Angels: Full Throttle,6/27/2003,en,33.616115,259175788,120000000,Released,This summer the Angels are back.,5.2,914,106
70981,Prometheus,5/30/2012,en,68.889395,403170142,130000000,Released,The Search for Our Beginning Could Lead to Our End.,6.3,5080,124
10996,Stuart Little 2,7/19/2002,en,27.990284,169956806,120000000,Released,A Little Goes A Long Way,5.4,613,78
68724,Elysium,8/7/2013,en,67.33767,286140700,115000000,Released,He can save us all.,6.4,3439,109
2789,The Chronicles of Riddick,6/11/2004,en,27.835436,115772733,105000000,Released,All the power in the universe can't change destiny,6.3,1570,119
97020,RoboCop,1/30/2014,en,66.757869,242688965,120000000,Released,We've got the future under control.,5.7,2342,102
7459,Speed Racer,5/9/2008,en,17.060695,93945766,120000000,Released,Go!,5.7,354,135
42888,How Do You Know,12/17/2010,en,11.137655,48668907,120000000,Released,How do you know it's love?,4.9,223,121
37834,Knight and Day,6/15/2010,en,44.906918,261930431,117000000,Released,Every Hit Man Deserves a Second Shot!,5.9,1547,109
75612,Oblivion,4/10/2013,en,67.698004,286168572,120000000,Released,Earth is a memory worth fighting for,6.4,4800,124
1895,Star Wars: Episode III - Revenge of the Sith,5/17/2005,en,44.108427,850000000,113000000,Released,The saga is complete.,7.1,4116,140
1894,Star Wars: Episode II - Attack of the Clones,5/15/2002,en,43.987061,649398328,120000000,Released,A Jedi Shall Not Know Anger. Nor Hatred. Nor Love.,6.4,3992,142
585,Monsters Inc.,11/1/2001,en,106.815545,562816256,115000000,Released,We Scare Because We Care.,7.5,5996,92
76170,The Wolverine,7/23/2013,en,15.953444,415440673,120000000,Released,When he's most vulnerable he's most dangerous.,6.3,4053,126
1893,Star Wars: Episode I - The Phantom Menace,5/19/1999,en,54.035265,924317558,115000000,Released,Every generation has a legend. Every journey has a first step. Every saga has a beginning.,6.3,4432,136
49519,The Croods,3/20/2013,en,64.183321,585178928,135000000,Released,Meet the first modern family.,6.8,2399,98
2395,Astérix aux Jeux Olympiques,1/13/2008,fr,20.344364,132900000,97250400,Released,NULL,5,471,116
